위도,경도,지번주소,도로명주소,이름,확률,index
37.62738623,127.0584811,서울특별시 노원구 월계동 산 108-2,서울특별시 노원구 광운로 131,산,,0
37.6270802134774,127.05829172424669,서울특별시 노원구 월계동 산 108-2,서울특별시 노원구 광운로 131,산,,0
37.627268529085335,127.05832491770217,서울특별시 노원구 월계동 산 108-2,서울특별시 노원구 광운로 131,산,,0
37.62768529950401,127.05815393065056,서울특별시 노원구 월계동 산 108-2,서울특별시 노원구 광운로 131,산,,0
37.62710180086472,127.05857365215284,서울특별시 노원구 월계동 산 108-2,서울특별시 노원구 광운로 121,산,,0
37.62752544724995,127.0586928088042,서울특별시 노원구 월계동 산 108-2,서울특별시 노원구 광운로 121,산,,0
37.62738623,127.0592911,서울특별시 노원구 월계동 산 108-2,서울특별시 노원구 광운로 121,산,,1
37.6272726453499,127.05957445942124,서울특별시 노원구 월계동 산 108-2,서울특별시 노원구 광운로 121,산,,1
37.62724640526154,127.0591238676894,서울특별시 노원구 월계동 산 108-2,서울특별시 노원구 광운로 121,산,,1
37.62769681108187,127.05899117296308,서울특별시 노원구 월계동 359-4,서울특별시 노원구 광운로 121,nozip,,1
37.627608216203335,127.05893952675228,서울특별시 노원구 월계동 359-4,서울특별시 노원구 광운로 121,nozip,,1
37.62734248615972,127.0591253268092,서울특별시 노원구 월계동 산 108-2,서울특별시 노원구 광운로 121,산,,1
37.62738623,127.0601011,서울특별시 노원구 월계동 85,서울특별시 노원구 광운로 94,(우) 01886,,2
37.62756820588984,127.0604318155132,서울특별시 노원구 월계동 324-2,서울특별시 노원구 마들로3길 15,월계이마트,,2
37.62747096551078,127.060404156941,서울특별시 노원구 월계동 324-2,서울특별시 노원구 마들로3길 15,월계이마트,,2
37.62730878468226,127.06032848644804,서울특별시 노원구 월계동 324-2,서울특별시 노원구 광운로 94,(우) 01905,,2
37.62735020657363,127.0603388856254,서울특별시 노원구 월계동 324-2,서울특별시 노원구 마들로3길 15,월계이마트,,2
37.62739363239354,127.05996479652045,서울특별시 노원구 월계동 357-1,서울특별시 노원구 광운로 94,nozip,,2
37.62801623,127.0560511,서울특별시 노원구 월계동 626-6,서울특별시 노원구 광운로 147,신영교통주식회사,,3
37.62825321308678,127.05598022391864,서울특별시 노원구 월계동 620-3,서울특별시 노원구 월계로 317,월계2동우체국,,3
37.62811466870808,127.05599465232396,서울특별시 노원구 월계동 626-6,서울특별시 노원구 광운로 147,신영교통주식회사,,3
37.62802615166984,127.0559364254402,서울특별시 노원구 월계동 626-6,서울특별시 노원구 광운로 147,신영교통주식회사,,3
37.628085647960496,127.05617974142524,서울특별시 노원구 월계동 626-13,서울특별시 노원구 광운로 147,신영교통주식회사,,3
37.627767239539445,127.05589944299476,서울특별시 노원구 월계동 산 108-7,서울특별시 노원구 월계로 310,산,,3
37.62801623,127.0568611,서울특별시 노원구 월계동 산 108-7,서울특별시 노원구 광운로 149,산,,4
37.62810188231961,127.05679370221632,서울특별시 노원구 월계동 산 108-7,서울특별시 노원구 광운로 149,산,,4
37.62811163212547,127.05722522471744,서울특별시 노원구 월계동 산 108-7,서울특별시 노원구 광운로 141,산,,4
37.628164848691846,127.05725614413949,서울특별시 노원구 월계동 산 108-7,서울특별시 노원구 광운로 141,산,,4
37.62790644874185,127.0565376413686,서울특별시 노원구 월계동 산 108-7,서울특별시 노원구 광운로 149,산,,4
37.62790190843015,127.05695237234043,서울특별시 노원구 월계동 산 108-7,서울특별시 노원구 광운로 149,산,,4
37.62801623,127.0576711,서울특별시 노원구 월계동 산 108-7,서울특별시 노원구 광운로 139,산,,5
37.62802397469057,127.05782291746202,서울특별시 노원구 월계동 산 108-7,서울특별시 노원구 광운로 133,산,,5
37.62791751142942,127.05754300311716,서울특별시 노원구 월계동 산 108-7,서울특별시 노원구 광운로 139,산,,5
37.6278252116462,127.0576284527709,서울특별시 노원구 월계동 산 108-7,서울특별시 노원구 광운로 133,산,,5
37.62800190013788,127.05734193982948,서울특별시 노원구 월계동 산 108-7,서울특별시 노원구 광운로 141,산,,5
37.62807846903477,127.05802546000864,서울특별시 노원구 월계동 산 108-16,서울특별시 노원구 광운로 133,산,,5
37.62801623,127.0584811,서울특별시 노원구 월계동 산 108-13,서울특별시 노원구 광운로 121,산,,6
37.627864438640096,127.05813275138698,서울특별시 노원구 월계동 산 108-7,서울특별시 노원구 광운로 131,산,,6
37.6280661252039,127.05814843537766,서울특별시 노원구 월계동 산 108-16,서울특별시 노원구 광운로 133,산,,6
37.62830122912076,127.05886464903271,서울특별시 노원구 월계동 산 108-11,서울특별시 노원구 광운로 128-2,산,,6
37.62801645519377,127.05823159273818,서울특별시 노원구 월계동 298-2,서울특별시 노원구 광운로 131,세진세차장,,6
37.627902136799385,127.05833281983747,서울특별시 노원구 월계동 산 108-2,서울특별시 노원구 광운로 131,산,,6
37.62801623,127.0592911,서울특별시 노원구 월계동 359-1,서울특별시 노원구 광운로 121,한국전력공사,,7
37.62799771153919,127.0594134038727,서울특별시 노원구 월계동 산 108-13,서울특별시 노원구 광운로 122,산,,7
37.6279226906317,127.05892585452644,서울특별시 노원구 월계동 산 108-13,서울특별시 노원구 광운로 121,산,,7
37.62770427678913,127.05903811180676,서울특별시 노원구 월계동 359-3,서울특별시 노원구 광운로 121,nozip,,7
37.62816860153359,127.05959144350152,서울특별시 노원구 월계동 298-16,서울특별시 노원구 광운로 122,nozip,,7
37.628211842148296,127.05919349978768,서울특별시 노원구 월계동 산 108-11,서울특별시 노원구 광운로 124,산,,7
37.62801623,127.0601011,서울특별시 노원구 월계동 321-11,서울특별시 노원구 광운로 122,(우) 01905,,8
37.62815656327532,127.06024308787651,서울특별시 노원구 월계동 324-2,서울특별시 노원구 광운로 122,(우) 01905,,8
37.62788041778871,127.05986028025376,서울특별시 노원구 월계동 259-1,서울특별시 노원구 광운로 122,(우) 01905,,8
37.62826008101667,127.06004511327777,서울특별시 노원구 월계동 321-11,서울특별시 노원구 광운로 122,(우) 01905,,8
37.62772918099151,127.05981328447623,서울특별시 노원구 월계동 358-2,서울특별시 노원구 광운로 122,nozip,,8
37.62770828251298,127.06019137283668,서울특별시 노원구 월계동 356-6,서울특별시 노원구 광운로 122,nozip,,8
37.62801623,127.0609111,서울특별시 노원구 월계동 333-1,서울특별시 노원구 마들로3길 15,월계이마트,,9
37.62792374995345,127.06092982404576,서울특별시 노원구 월계동 333-1,서울특별시 노원구 마들로3길 15,월계이마트,,9
37.62824212361876,127.0612797872872,서울특별시 노원구 월계동 333-1,서울특별시 노원구 마들로3길 37,성원아파트,,9
37.62788453776148,127.06130601827952,서울특별시 노원구 월계동 333-1,서울특별시 노원구 마들로3길 15,월계이마트,,9
37.6278458367782,127.06082814172512,서울특별시 노원구 월계동 333-1,서울특별시 노원구 마들로3길 15,월계이마트,,9
37.62825650615348,127.0610403218016,서울특별시 노원구 월계동 333-1,서울특별시 노원구 마들로3길 37,성원아파트,,9
37.62801623,127.0617211,서울특별시 노원구 월계동 333-1,서울특별시 노원구 마들로3길 37,성원아파트,,10
37.62780613671865,127.06184891792122,서울특별시 노원구 월계동 333-1,서울특별시 노원구 마들로3길 15,월계이마트,,10
37.62814510415046,127.0619928060029,서울특별시 노원구 월계동 333-1,서울특별시 노원구 마들로3길 37,성원아파트,,10
37.62813570603181,127.0618234283289,서울특별시 노원구 월계동 333-1,서울특별시 노원구 마들로3길 37,성원아파트,,10
37.62832319438317,127.06210002382709,서울특별시 노원구 월계동 333-1,서울특별시 노원구 마들로3길 37,성원아파트,,10
37.62826534549973,127.06134341242974,서울특별시 노원구 월계동 333-1,서울특별시 노원구 마들로3길 37,성원아파트,,10
37.62801623,127.0625311,서울특별시 노원구 월계동 333-1,서울특별시 노원구 마들로3길 19,만나교회,,11
37.62818045874226,127.06291387646824,서울특별시 노원구 월계동 322-5,서울특별시 노원구 마들로3길 19,만나교회,,11
37.62797696233192,127.06256867845148,서울특별시 노원구 월계동 333-1,서울특별시 노원구 마들로3길 19,만나교회,,11
37.627721563886176,127.06220486970878,서울특별시 노원구 월계동 333-1,서울특별시 노원구 마들로3길 15,월계이마트,,11
37.62803328880412,127.06225873480496,서울특별시 노원구 월계동 333-1,서울특별시 노원구 마들로3길 19,만나교회,,11
37.62821426395784,127.06277740569686,서울특별시 노원구 월계동 322-4,서울특별시 노원구 마들로3길 19,nozip,,11
37.62864623,127.0544311,서울특별시 노원구 월계동 556,서울특별시 노원구 초안산로1길 18,월계주공2단지아파트,,12
37.62879628597431,127.05402668685804,서울특별시 노원구 월계동 556,서울특별시 노원구 초안산로1길 18,월계주공2단지아파트,,12
37.62872227615132,127.05464653787648,서울특별시 노원구 월계동 556,서울특별시 노원구 초안산로1길 18,월계주공2단지아파트,,12
37.62835935729628,127.0546173634236,서울특별시 노원구 월계동 556,서울특별시 노원구 초안산로1길 15,월계주공1단지아파트,,12
37.62895721727072,127.0542779633414,서울특별시 노원구 월계동 556,서울특별시 노원구 초안산로1길 18,월계주공2단지아파트,,12
37.62857358739116,127.0543207493606,서울특별시 노원구 월계동 556,서울특별시 노원구 초안산로1길 18,월계주공2단지아파트,,12
37.62864623,127.0552411,서울특별시 노원구 월계동 620-3,서울특별시 노원구 초안산로 7,월계2단지주공아파트,,13
37.62838693746083,127.05490663467904,서울특별시 노원구 월계동 556,서울특별시 노원구 초안산로1길 15,월계주공1단지아파트,,13
37.628712777184624,127.05560191254204,서울특별시 노원구 월계동 595,서울특별시 노원구 초안산로 2,nozip,,13
37.628505520380365,127.05562364002718,서울특별시 노원구 월계동 620-3,서울특별시 노원구 초안산로 2,월계2치안센터,,13
37.62879693922329,127.05536464916216,서울특별시 노원구 월계동 595,서울특별시 노원구 초안산로 7,nozip,,13
37.62859056409314,127.0556180308016,서울특별시 노원구 월계동 595,서울특별시 노원구 초안산로 2,nozip,,13
37.62864623,127.0560511,서울특별시 노원구 월계동 598,서울특별시 노원구 월계로 319,월계도서관,,14
37.62836723051297,127.05565342888964,서울특별시 노원구 월계동 620-3,서울특별시 노원구 초안산로 2,월계2치안센터,,14
37.62859285552614,127.05625648413286,서울특별시 노원구 월계동 285-4,서울특별시 노원구 월계로 319,nozip,,14
37.62881777527511,127.05631310750168,서울특별시 노원구 월계동 599,서울특별시 노원구 월계로 323,월계119안전센터,,14
37.62862693524406,127.05601756512488,서울특별시 노원구 월계동 598,서울특별시 노원구 월계로 319,월계도서관,,14
37.62869047362988,127.05637570044816,서울특별시 노원구 월계동 599,서울특별시 노원구 월계로 323,월계119안전센터,,14
37.62864623,127.0568611,서울특별시 노원구 월계동 295-28,서울특별시 노원구 월계로 328,nozip,,15
37.62839529858131,127.05725989116029,서울특별시 노원구 월계동 산 108-30,서울특별시 노원구 광운로 141,산,,15
37.6289253730932,127.05707491192592,서울특별시 노원구 월계동 285-4,서울특별시 노원구 월계로 328,nozip,,15
37.628503753300464,127.0564985391211,서울특별시 노원구 월계동 620-3,서울특별시 노원구 광운로 149,(우) 01882,,15
37.62888578044696,127.05718161678894,서울특별시 노원구 월계동 295-4,서울특별시 노원구 월계로 328,S-오일주유소,,15
37.62875463924172,127.05711619046536,서울특별시 노원구 월계동 295-4,서울특별시 노원구 월계로 328,S-오일주유소,,15
37.62864623,127.0576711,서울특별시 노원구 월계동 295-31,서울특별시 노원구 광운로 140,(우) 01885,,16
37.62865086774518,127.05741370601014,서울특별시 노원구 월계동 295-4,서울특별시 노원구 월계로 328,S-오일주유소,,16
37.62866475277482,127.05800395292346,서울특별시 노원구 월계동 635-4,서울특별시 노원구 광운로 140,(우) 01885,,16
37.62884646239915,127.05762434161684,서울특별시 노원구 월계동 635-4,서울특별시 노원구 월계로 334,그랑디오피스텔,,16
37.62895759575903,127.05730792545565,서울특별시 노원구 월계동 635-4,서울특별시 노원구 월계로 328,S-오일주유소,,16
37.62862558065102,127.05750256835204,서울특별시 노원구 월계동 295-31,서울특별시 노원구 월계로 328,S-오일주유소,,16
37.62864623,127.0584811,서울특별시 노원구 월계동 942,서울특별시 노원구 광운로 132,월계역신도브래뉴,,17
37.62880023171774,127.05856618229949,서울특별시 노원구 월계동 942,서울특별시 노원구 광운로 132,월계역신도브래뉴,,17
37.628793309201086,127.05811861699117,서울특별시 노원구 월계동 293-1,서울특별시 노원구 월계로 338-16,동산빌딩,,17
37.62870358515404,127.05881557066326,서울특별시 노원구 월계동 942,서울특별시 노원구 광운로 132,월계역신도브래뉴,,17
37.62890773581647,127.05856357693791,서울특별시 노원구 월계동 942,서울특별시 노원구 광운로 132,월계역신도브래뉴,,17
37.62879555817756,127.0583521464652,서울특별시 노원구 월계동 942,서울특별시 노원구 광운로 132,월계역신도브래뉴,,17
37.62864623,127.0592911,서울특별시 노원구 월계동 298-3,서울특별시 노원구 광운로22길 11,진도빌딩,,18
37.628540922046,127.05936925946034,서울특별시 노원구 월계동 298-18,서울특별시 노원구 광운로22길 9,nozip,,18
37.628399947261066,127.0590868580896,서울특별시 노원구 월계동 298-10,서울특별시 노원구 광운로 128-2,nozip,,18
37.62872014931562,127.05954121880676,서울특별시 노원구 월계동 259-1,서울특별시 노원구 광운로22길 15,(우) 01905,,18
37.628797091314745,127.0592881516958,서울특별시 노원구 월계동 291-12,서울특별시 노원구 광운로22길 15,(우) 01885,,18
37.62871854592809,127.0591783406908,서울특별시 노원구 월계동 291-43,서울특별시 노원구 광운로 128-11,nozip,,18
37.62864623,127.0601011,서울특별시 노원구 월계동 321-11,서울특별시 노원구 월계로 372,월계사슴1단지아파트,,19
37.62879473998154,127.06004516962436,서울특별시 노원구 월계동 321-11,서울특별시 노원구 월계로 372,월계사슴1단지아파트,,19
37.62864769271027,127.06038666360352,서울특별시 노원구 월계동 324-2,서울특별시 노원구 월계로 372,월계사슴1단지아파트,,19
37.62870807477509,127.05992145449396,서울특별시 노원구 월계동 321-11,서울특별시 노원구 월계로 372,월계사슴1단지아파트,,19
37.62874063371568,127.05991221324712,서울특별시 노원구 월계동 321-11,서울특별시 노원구 월계로 372,월계사슴1단지아파트,,19
37.62888809801266,127.05987621611804,서울특별시 노원구 월계동 321-12,서울특별시 노원구 월계로 372,월계사슴1단지아파트,,19
37.62864623,127.0609111,서울특별시 노원구 월계동 333-1,서울특별시 노원구 월계로 372,월계사슴1단지아파트,,20
37.6289509467049,127.06123871032132,서울특별시 노원구 월계동 333-1,서울특별시 노원구 마들로3길 37,성원아파트,,20
37.62891011204961,127.06084608985584,서울특별시 노원구 월계동 324-2,서울특별시 노원구 월계로 372,월계사슴1단지아파트,,20
37.62851114826015,127.060781126823,서울특별시 노원구 월계동 333-1,서울특별시 노원구 월계로 372,월계사슴1단지아파트,,20
37.62838379080966,127.06064499968956,서울특별시 노원구 월계동 333-1,서울특별시 노원구 월계로 372,월계사슴1단지아파트,,20
37.62878565405264,127.06111580168135,서울특별시 노원구 월계동 333-1,서울특별시 노원구 마들로3길 37,성원아파트,,20
37.62864623,127.0617211,서울특별시 노원구 월계동 333-1,서울특별시 노원구 마들로3길 37,성원아파트,,21
37.62854561858615,127.06145993884527,서울특별시 노원구 월계동 333-1,서울특별시 노원구 마들로3길 37,성원아파트,,21
37.6284624298922,127.06164060114271,서울특별시 노원구 월계동 333-1,서울특별시 노원구 마들로3길 37,성원아파트,,21
37.62862466253643,127.06161155092656,서울특별시 노원구 월계동 333-1,서울특별시 노원구 마들로3길 37,성원아파트,,21
37.62878180773132,127.0620049447718,서울특별시 노원구 월계동 322-1,서울특별시 노원구 마들로3길 37,성원아파트,,21
37.62843804304708,127.06201504241844,서울특별시 노원구 월계동 333-1,서울특별시 노원구 마들로3길 37,성원아파트,,21
37.62864623,127.0625311,서울특별시 노원구 월계동 322-1,서울특별시 노원구 마들로3길 37,성원아파트,,22
37.62862437375159,127.0623471833716,서울특별시 노원구 월계동 322-1,서울특별시 노원구 마들로3길 37,성원아파트,,22
37.628634520726656,127.06233627419276,서울특별시 노원구 월계동 322-1,서울특별시 노원구 마들로3길 37,성원아파트,,22
37.628353182756186,127.06290948720483,서울특별시 노원구 월계동 322-4,서울특별시 노원구 마들로3길 19,nozip,,22
37.62842191632429,127.06239986306136,서울특별시 노원구 월계동 322-4,서울특별시 노원구 마들로3길 37,nozip,,22
37.62848662582721,127.0622064711464,서울특별시 노원구 월계동 322-1,서울특별시 노원구 마들로3길 37,성원아파트,,22
37.62864623,127.0633411,서울특별시 노원구 월계동 322-2,서울특별시 노원구 마들로3길 34,서울녹천초등학교,,23
37.62887899085195,127.06338609210434,서울특별시 노원구 월계동 322-2,서울특별시 노원구 마들로3길 34,서울녹천초등학교,,23
37.628372077594754,127.0635919985898,서울특별시 노원구 월계동 322-2,서울특별시 노원구 마들로3길 34,서울녹천초등학교,,23
37.62837363152856,127.06295025435068,서울특별시 노원구 월계동 322-3,서울특별시 노원구 마들로3길 19,nozip,,23
37.62836805116993,127.06337238096091,서울특별시 노원구 월계동 322-2,서울특별시 노원구 마들로3길 34,서울녹천초등학교,,23
37.62870298151783,127.0634167657192,서울특별시 노원구 월계동 322-2,서울특별시 노원구 마들로3길 34,서울녹천초등학교,,23
37.62864623,127.0641511,서울특별시 노원구 월계동 322-8,서울특별시 노원구 마들로3길 34,nozip,,24
37.6287646600798,127.0639135067752,서울특별시 노원구 월계동 322-8,서울특별시 노원구 마들로3길 34,nozip,,24
37.62879731502797,127.06404467749394,서울특별시 노원구 월계동 322-8,서울특별시 노원구 마들로3길 34,nozip,,24
37.628785970383056,127.06421065110456,서울특별시 노원구 월계동 224-13,서울특별시 노원구 마들로3길 34,nozip,,24
37.62883830074824,127.06424623406149,서울특별시 노원구 월계동 224-13,서울특별시 노원구 마들로3길 34,nozip,,24
37.62843547139912,127.0639995617362,서울특별시 노원구 월계동 322-8,서울특별시 노원구 마들로3길 34,nozip,,24
37.62927623,127.0536211,서울특별시 노원구 월계동 556,서울특별시 노원구 초안산로1길 18,월계주공2단지아파트,,25
37.62937699729624,127.05324775887004,서울특별시 노원구 월계동 602,서울특별시 노원구 초안산로1길 18,월계주공2단지아파트,,25
37.62950513537017,127.05383319710936,서울특별시 노원구 월계동 556,서울특별시 노원구 초안산로 19,월계주공2단지아파트,,25
37.62939398035994,127.05352968931626,서울특별시 노원구 월계동 583,서울특별시 노원구 초안산로1길 18,월계주공2단지아파트,,25
37.62920713297432,127.05324237297044,서울특별시 노원구 월계동 556,서울특별시 노원구 초안산로1길 18,월계주공2단지아파트,,25
37.62922661918879,127.05322814251711,서울특별시 노원구 월계동 556,서울특별시 노원구 초안산로1길 18,월계주공2단지아파트,,25
37.62927623,127.0544311,서울특별시 노원구 월계동 556,서울특별시 노원구 초안산로1길 18,월계주공2단지아파트,,26
37.62933668845652,127.05436654758542,서울특별시 노원구 월계동 556,서울특별시 노원구 초안산로 19,월계주공2단지아파트,,26
37.62906473492294,127.05413132885369,서울특별시 노원구 월계동 556,서울특별시 노원구 초안산로1길 18,월계주공2단지아파트,,26
37.6292268678352,127.05481492816996,서울특별시 노원구 월계동 606-4,서울특별시 노원구 초안산로 12,"인덕대학교,인덕과학기술고등학교",,26
37.629062626173365,127.05420859426698,서울특별시 노원구 월계동 556,서울특별시 노원구 초안산로1길 18,월계주공2단지아파트,,26
37.6290035394988,127.0546278626462,서울특별시 노원구 월계동 556,서울특별시 노원구 초안산로1길 18,월계주공2단지아파트,,26
37.62927623,127.0552411,서울특별시 노원구 월계동 648,서울특별시 노원구 초안산로 12,"인덕대학교,인덕과학기술고등학교",,27
37.629382698359024,127.0550685143046,서울특별시 노원구 월계동 648,서울특별시 노원구 초안산로 12,"인덕대학교,인덕과학기술고등학교",,27
37.62946325171558,127.0554366392637,서울특별시 노원구 월계동 648,서울특별시 노원구 초안산로 12,"인덕대학교,인덕과학기술고등학교",,27
37.629355311666096,127.05509205187312,서울특별시 노원구 월계동 648,서울특별시 노원구 초안산로 12,"인덕대학교,인덕과학기술고등학교",,27
37.62928383266287,127.0550874853566,서울특별시 노원구 월계동 648,서울특별시 노원구 초안산로 12,"인덕대학교,인덕과학기술고등학교",,27
37.62929237955633,127.05540457274492,서울특별시 노원구 월계동 600,서울특별시 노원구 월계로49길 5,월계1단지주공아파트,,27
37.62927623,127.0560511,서울특별시 노원구 월계동 600,서울특별시 노원구 월계로49길 5,월계1단지주공아파트,,28
37.62958776691232,127.05627177313109,서울특별시 노원구 월계동 600,서울특별시 노원구 월계로49길 5,월계1단지주공아파트,,28
37.629497100849306,127.0562836402472,서울특별시 노원구 월계동 600,서울특별시 노원구 월계로49길 5,월계1단지주공아파트,,28
37.629589572800455,127.05579965986206,서울특별시 노원구 월계동 600,서울특별시 노원구 월계로49길 5,월계1단지주공아파트,,28
37.62944779615222,127.0557344238798,서울특별시 노원구 월계동 600,서울특별시 노원구 월계로49길 5,월계1단지주공아파트,,28
