위도,경도
37.673398999999996,127.054256
37.67322553502243,127.05396864852602
37.6731400230913,127.05404025608428
37.673157610081724,127.05389952867111
37.67317443702048,127.05422939781603
37.67326265793583,127.05412245774363
37.673398999999996,127.055066
37.67311801666218,127.05485207798192
37.673439419048,127.05538961476138
37.67368180877117,127.05538839398767
37.67344334030134,127.05488562397028
37.67352058578453,127.05539557452526
37.673398999999996,127.055876
37.67319125334906,127.05588334475998
37.67360549101527,127.055900969094
37.67317945014498,127.05598350415468
37.67345822969805,127.05627901446624
37.6733882511097,127.05565767969344
37.674029,127.05182599999999
37.67374322127743,127.05142307875454
37.67399907633492,127.05190153397946
37.6740943956311,127.05151796368646
37.67396060852061,127.05166420942253
37.673876873659154,127.05201103798032
37.674029,127.05263599999999
37.67393739096261,127.05252934836285
37.6738669474751,127.05253180687062
37.67428388463854,127.05269667544377
37.67412867709373,127.0525666238526
37.67413231567954,127.0530254304624
37.674029,127.053446
37.67388912542547,127.05375064977258
37.674138569244334,127.05376937908518
37.674324502091295,127.05371092485655
37.67428309500019,127.05333026453452
37.674167534192854,127.0534724117371
37.674029,127.054256
37.67400488342142,127.05404578531635
37.674040402126245,127.05409697049339
37.67372979780622,127.0541681074972
37.67404896218907,127.05459606600985
37.673975355819714,127.05408719389287
37.674029,127.055066
37.67374645400587,127.05470103311411
37.673905604449814,127.0549072265261
37.67433815046865,127.05482233477323
37.67403071889471,127.05468775114338
37.67410921475683,127.05481649769668
37.674029,127.055876
37.67433843062163,127.0557475111791
37.674139960505016,127.05607048393331
37.674338850704366,127.05594402839313
37.67421057206486,127.05585542275517
37.673868786014026,127.05582494991287
37.674029,127.056686
37.67424975342267,127.05657642652037
37.674268178428115,127.05656087622575
37.673880482885686,127.05631329501331
37.674273865111864,127.05642185942905
37.673743116700415,127.0566933067392
37.674029,127.057496
37.67420471265266,127.05753182940332
37.67427708638592,127.0577789767803
37.67421747660827,127.05711356038698
37.67411002524256,127.05733580397514
37.67423219766543,127.05715065472243
37.674029,127.058306
37.67414888310875,127.05853604989386
37.67371814573735,127.05790380742107
37.67386957720166,127.05827413319786
37.67394545382924,127.05795653229264
37.674132899372566,127.05801521816404
37.674659,127.050206
37.67469680050534,127.0500208415836
37.67452679151997,127.05001338266952
37.67475563643771,127.05046386056318
37.67484862980342,127.04993893306933
37.674648078109286,127.05042960074765
37.674659,127.05101599999999
37.674536831554136,127.05079869861292
37.67473161393663,127.05076698621288
37.674755354324844,127.05074254090164
37.67493287376474,127.0512242588725
37.67481013487311,127.05088914504158
37.674659,127.05182599999999
37.67437675654472,127.05213273304383
37.67434835358533,127.05193421056924
37.67447801108849,127.05167074631909
37.67468114326312,127.05222381890437
37.67461794292348,127.05159483591403
37.674659,127.05263599999999
37.674637389009234,127.05259939607761
37.674416371305114,127.0524172861435
37.674492960502974,127.05244391181712
37.674945222612386,127.05228388730788
37.67451566831167,127.05280815299034
37.674659,127.053446
37.67482567067272,127.05342116154654
37.67438382727651,127.0533596507219
37.674742728684464,127.05320168482015
37.67446314799764,127.05333031195106
37.6745094387712,127.0533729551613
37.674659,127.054256
37.674759704248274,127.05390497247014
37.67436645888861,127.05385649330796
37.67439064865184,127.0538956341203
37.674748306884524,127.05416868673377
37.67494904605597,127.0544298270387
37.674659,127.055066
37.67490138628855,127.05511135238439
37.67439471097122,127.0553651010011
37.67481623444088,127.05519170639128
37.674701532420826,127.05525279662646
37.6745817940809,127.05527036208669
