위도,경도
37.61626592,127.0737876
37.61613773672229,127.073870246875
37.61649154330506,127.07343876555473
37.61650774831322,127.07385884469964
37.61612691590937,127.07411488635796
37.6162251623666,127.07394716557062
37.61626592,127.0745976
37.616129695461595,127.0742929253314
37.6161307060362,127.07497517388079
37.61648200627427,127.07495740552626
37.6165758721242,127.07475069100751
37.61618677007666,127.07423149777252
37.61626592,127.0754076
37.61606675541345,127.07572699651367
37.616071212598385,127.07501893861722
37.61625453096172,127.07565427340965
37.61633151374458,127.0755151720797
37.616554484347525,127.07510852716305
37.61689592,127.0713576
37.61707974117413,127.07173285365644
37.61693671489312,127.071041613271
37.61720731246598,127.07112952854706
37.61665568971608,127.07112196077055
37.61690449919591,127.07145734280002
37.61689592,127.0721676
37.61694298855513,127.07211328243417
37.61660372780367,127.07229348676506
37.61710787176454,127.07253967857476
37.61684080280254,127.07248859340046
37.616868974612736,127.07246530245774
37.61689592,127.0729776
37.616657176151044,127.07267164760957
37.61713742238655,127.07317919291413
37.61684757241368,127.07323223743687
37.61717981893512,127.07333817007311
37.61671732233736,127.07264532680676
37.61689592,127.0737876
37.61659687287505,127.07373947444812
37.61705584791644,127.07388638860816
37.61701831955797,127.0740502683566
37.61717122801345,127.07390368591642
37.61702547945131,127.07351796877265
37.61689592,127.0745976
37.61685294622592,127.07441212439392
37.6169680688244,127.07445809055342
37.61658307751561,127.07458424741974
37.61705446784193,127.07479044091872
37.617141047186315,127.07478538948902
37.61689592,127.0754076
37.6168869477277,127.07529022888971
37.616698314616364,127.07543569469294
37.61670092733063,127.07556873526376
37.61713975143361,127.07569931370918
37.61711917283824,127.07512398694323
37.61689592,127.0762176
37.61710922701463,127.07603536163424
37.61662938057496,127.07650369405792
37.617210011658095,127.07624779844444
37.61707044786588,127.07606106982868
37.61718987081324,127.07582919661535
37.61689592,127.07702760000001
37.61662853515514,127.07723468679158
37.616589904926606,127.076983849019
37.616784879135835,127.076868761905
37.61665816521574,127.07708234314279
37.616825174777475,127.07665326514618
37.61689592,127.07783760000001
37.61672635462549,127.07757354948721
37.61713831840314,127.0774960876132
37.61715973990495,127.07746874279734
37.61718086671298,127.07806759822103
37.61695250552912,127.07782803935022
37.61752592,127.06973760000001
37.61780007600522,127.06978291664046
37.61750637848286,127.06940154626821
37.61765779496281,127.07004094924996
37.61732104908013,127.06937655925186
37.61774707589795,127.06949805312419
37.61752592,127.0705476
37.61749892179697,127.07087237062262
37.61781310375462,127.0706999803665
37.61776874567925,127.07050964305539
37.6172265346457,127.07063469709823
37.61737950449542,127.07023138748829
37.61752592,127.0713576
37.617724476497145,127.07155513866395
37.617791633941685,127.07104466100358
37.61760847628447,127.0709781271497
37.61751306555051,127.0717389326945
37.617622209166456,127.0711015514522
37.61752592,127.0721676
37.617411355627375,127.07176269233945
37.6175703020796,127.07233437094169
37.61772007868614,127.07227919358016
37.61743015927622,127.07230350963856
37.61750254482436,127.07205702787155
37.61752592,127.0729776
37.61778036455989,127.07336493074088
37.61742715862574,127.07310400522015
37.61748402142093,127.07330093153186
37.6178108255935,127.07273824877835
37.61725758830534,127.07330264090022
37.61752592,127.0737876
37.61735231890852,127.0734594645322
37.61732123655118,127.0736089721847
37.617760271535715,127.07384559880413
37.617583004252005,127.07401185116372
37.61779316627188,127.07392476002688
37.61752592,127.0745976
37.61763316455664,127.07424533219299
37.617268007554664,127.07420008967499
37.617682689347824,127.07426977106468
37.61723194700788,127.07466591027779
37.61752522283706,127.07420267809479
37.61752592,127.0754076
37.617821754085185,127.07570797019244
37.6174204387073,127.07541221572734
37.617476090617544,127.07562136816526
37.61777885023065,127.07579753945969
37.61750226597684,127.0757364023921
37.61752592,127.0762176
37.61771653015707,127.07653623258165
37.617292570099224,127.07614268558451
37.61743136359849,127.07586140340239
37.6177864885308,127.07651992423689
37.6176028991988,127.0759329262145
37.61752592,127.07702760000001
37.617256037271424,127.07709427209555
37.617468953240085,127.07701336562363
37.617378240342816,127.07720236449252
37.61732064031281,127.07696930248538
37.61776791398862,127.07697658527127
37.61752592,127.07783760000001
37.617516256356815,127.07780133201892
37.61751790748506,127.07765555049653
37.61746872590865,127.07767700253709
37.61749543527722,127.07777060474832
37.61763624416913,127.07813318571456
37.61752592,127.07864760000001
37.61783095140781,127.07841551473798
37.61750696935921,127.07831436776581
37.61749462493176,127.07851249309753
37.61733072568101,127.079001405385
37.61765424240814,127.0786895366324
37.61752592,127.0794576
37.61741532798135,127.0794523852606
37.61759222818348,127.07932271614014
37.6175192928226,127.07922843701178
37.61773441732815,127.07953505729888
37.617444487340705,127.07937311964453
37.61815592,127.06892760000001
37.6183096119262,127.06856197073022
37.61827284492165,127.06867680885675
37.61802670297841,127.06860001860224
37.61817925696853,127.0690071128159
37.61787100845174,127.06858993897119
37.61815592,127.06973760000001
37.6184326170022,127.06981142873477
37.61796544343622,127.0697317294142
37.61838335103795,127.07006951815146
37.61811945382537,127.06964701024529
37.6182188475295,127.06958377405321
37.61815592,127.0705476
37.618087673511525,127.0708198753423
37.61799988168079,127.07019737300132
37.61812415566169,127.07053402552566
37.618261466130875,127.07066130797666
37.61844333319982,127.0704834734822
37.61815592,127.0713576
37.6181590218726,127.07164134041189
37.617852556585866,127.07112686022656
37.61805842696425,127.071503019361
37.6184431029515,127.07115038360737
37.617897815140665,127.07112916684564
37.61815592,127.0721676
37.61834735405154,127.07229164879003
37.618414346405075,127.0723041130204
37.61822268669306,127.07249565186812
37.61817093632853,127.0723537377055
37.61813491135545,127.07217797189557
37.61815592,127.0729776
37.61809755034778,127.07305008463129
37.6181676670595,127.07304779784737
37.618153898682294,127.07334772288314
37.61789846917692,127.07309606875022
37.6182836760438,127.07295649258768
37.61815592,127.0737876
37.618428399831835,127.07352255949165
37.617993308139354,127.07370781428942
37.61800333448116,127.07414109893433
37.618321361205155,127.07417339611104
37.61799062044568,127.07390424134817
37.61815592,127.0745976
37.617882915460996,127.07469885055245
37.6181441898706,127.07441825426848
37.61804633901266,127.0747620241926
37.61831174054804,127.07481457304446
37.61799503099128,127.07430402391249
37.61815592,127.0754076
37.61833883623595,127.07537942367429
37.61829590588316,127.07576394365657
37.61820273804964,127.07576088987705
37.618156996445315,127.0750698998488
37.61801901481053,127.07546987544033
37.61815592,127.0762176
37.618266203900504,127.07643930452514
37.61787789525879,127.07584549658365
37.61841536459494,127.07630892031324
37.61814653244408,127.07639209430928
37.617926343287394,127.07622394632281
37.61815592,127.07702760000001
37.617979660294985,127.07678400801187
37.618253332848994,127.07676170056929
37.6180463244365,127.07740058985608
37.61817554908506,127.07662699868196
37.61811551199747,127.07728251226267
37.61815592,127.07783760000001
37.61794426623788,127.07816228705599
37.618168287086625,127.07787952444978
37.6181885850138,127.0779955899797
37.61844124902054,127.07756207256497
37.61831647479589,127.07749548218925
37.61815592,127.07864760000001
37.61834402298867,127.07897987058033
37.61806609236076,127.07889308478869
37.61845460694707,127.07863827678675
37.618292431799524,127.07845281411944
37.618263939794936,127.07874280015209
37.61815592,127.0794576
37.6181353280723,127.07918126198955
37.6184409290585,127.07952057737185
37.6181970989643,127.07944036229482
37.6179803431334,127.0792467802405
37.61826433046448,127.07916125035615
37.61815592,127.0802676
37.61798338091056,127.08010397405262
37.61843105903822,127.08015468775399
37.61796473068754,127.08022114629269
37.61803999263678,127.07990978977784
37.618219792117785,127.08037338286181
37.61878592,127.06811760000001
37.61903666878007,127.06832523632875
37.61848507675106,127.067853155493
37.61885393794084,127.06773671284245
37.61865133658477,127.06813713779894
37.618720901322156,127.06799446850427
37.61878592,127.06892760000001
37.61871475355581,127.06860915681683
37.618770675830724,127.06858454416101
37.61883651381178,127.06863317892324
37.61867717578684,127.06922771290051
37.618668797372536,127.06905568357355
37.61878592,127.06973760000001
37.61872980753353,127.07001810748764
37.618775269573696,127.07008811532998
37.61876153085997,127.07004544856888
37.618900262362736,127.07011997553187
37.61883402513899,127.0695851415502
37.61878592,127.0705476
37.61855608771302,127.07017882101725
37.618795758648716,127.07090633398009
37.61856335650019,127.0704183352766
37.61895797449089,127.07028131643635
37.61876328199653,127.07063082381471
37.61878592,127.0713576
37.618894027742975,127.07165883613223
37.61890338705367,127.07108850500312
37.6184852364717,127.0715756130925
37.6188335793335,127.0714790582391
37.61847647304801,127.07137419707686
37.61878592,127.0721676
37.6188443506415,127.07184450177857
37.618988204593954,127.07251037640697
37.61898172991914,127.07179710660783
37.618677533090434,127.07195436910443
37.61883649988722,127.07222815650478
37.61878592,127.0729776
37.61900171507387,127.07289014771722
37.61886169997611,127.07271312543034
37.61882195553296,127.07330081068545
37.61905869756583,127.07269152123524
37.618649646481,127.07283099398907
37.61878592,127.0737876
37.61909146990636,127.07367182299353
37.618897878629376,127.07349805803459
37.618887702965004,127.07418400758563
37.618688546603,127.07338940108993
37.61873423841572,127.07380516810159
37.61878592,127.0745976
37.618713032239974,127.07419583158322
37.619054030475866,127.07453359202202
37.61892951528152,127.07458278164732
37.61905536940463,127.07450967461237
37.6184918315368,127.07468297196147
37.61878592,127.0754076
37.61906012427134,127.07564217379208
37.61871512462337,127.07516644022462
37.61875469285561,127.07564877435095
37.61905595039822,127.07523751465669
37.6186665421826,127.07562807627757
37.61878592,127.0762176
37.61867561813207,127.0759198041557
37.61906029153625,127.07626617676213
37.6186668666472,127.07640320076233
37.618921907530876,127.07594192391683
37.61899837401156,127.07608003287964
37.61878592,127.07702760000001
37.61858085541776,127.07713691864573
37.61852587372843,127.07733510116054
37.61858756148064,127.07710258968162
37.61893493113903,127.07683214854131
37.61887072187287,127.07678967824063
37.61878592,127.07783760000001
37.61900349232434,127.07776040101206
37.618782494674726,127.0781292938942
37.619095704695305,127.07812833796423
37.61901378137524,127.07789662859228
37.61905705629463,127.07803206912634
37.61878592,127.07864760000001
37.618705979842986,127.07880567632698
37.61899123614488,127.07849909023686
37.61859343587796,127.07829501112883
37.61883787443046,127.07904260241645
37.618635963077445,127.07867979084399
37.61878592,127.0794576
37.61864495038727,127.07914565480169
37.61848654154698,127.07910388021452
37.61868541866228,127.07949320049725
37.618475317760044,127.07905358252954
37.61861731607434,127.079811920888
37.61878592,127.0802676
37.61862979723056,127.08011293895505
37.61910000315721,127.08009787440366
37.618889052243,127.08065551928571
37.61885566201628,127.08059367008077
37.618478619269084,127.0799051058849
37.61878592,127.0810776
37.61850290763733,127.08079651194716
37.61876192182487,127.08083837163201
37.61905204632483,127.08070616926247
37.61896135694135,127.08140733283099
37.61850925501857,127.08125150518838
37.61941592,127.06811760000001
37.619199709824606,127.06829456721782
37.619119816666405,127.06839722771635
37.61945124471581,127.06808276366124
37.61955647733078,127.0681109587858
37.61928035629044,127.06802115853513
37.61941592,127.06892760000001
37.61930009120153,127.06862495269017
37.61969803799134,127.06881046912928
37.61943830582771,127.06865891814992
37.619564705908246,127.06895121187311
37.61972118539969,127.06894422004105
37.61941592,127.06973760000001
37.6191746872274,127.06999574698847
37.61966622481558,127.06938132023211
37.619682846004096,127.0697697967924
37.61965659012591,127.07010754152243
37.61917039368007,127.06982605229412
37.61941592,127.0705476
37.61927509790912,127.0705892242146
37.61967067724134,127.07084585995818
37.61972871058861,127.07028785492544
37.619352099549374,127.07060371938496
37.61963867024876,127.07031224141188
37.61941592,127.0713576
37.61955117553713,127.07110378428445
37.619256804319,127.07107338756187
37.6196410632232,127.07151521869567
37.61952703583571,127.07144608524429
37.619215783541435,127.0713010372212
37.61941592,127.0721676
37.61915244912144,127.07219297894295
37.61970522582017,127.07202799083223
37.61940455916543,127.07176462144491
37.6192341577501,127.07213781419497
37.6191289316609,127.07241065525768
37.61941592,127.0729776
37.61936717937117,127.0733140024911
37.619124571865235,127.07292667459699
37.61971035112758,127.07295217830253
37.61927816248266,127.07291292405498
37.619137949108456,127.0731315933904
37.61941592,127.0737876
37.6194966019382,127.07407899809361
37.61923885132528,127.07377748859989
37.619502892587036,127.07407690069306
37.61932810332385,127.0736545719572
37.61912491756316,127.07378494053647
37.61941592,127.0745976
37.61911447357493,127.07441845907337
37.61918486073953,127.07441651846335
37.61928277715784,127.07464903764796
37.61940697636851,127.07441967935526
37.619500413668696,127.07424164534847
37.61941592,127.0754076
37.61945762142821,127.07543061997187
37.61935135260681,127.07558552985482
37.61966709548136,127.0750939463116
37.619219772203934,127.07532046540389
37.61969136479314,127.07517684806973
37.61941592,127.0762176
37.61923365903835,127.07637556602752
37.61941871337115,127.07602969182172
37.619148106162,127.07586587571329
37.61939269120259,127.0763056837533
37.619457306248556,127.07656229170095
37.61941592,127.07702760000001
37.61945736993709,127.07692940919326
37.6196296956078,127.07701262006675
37.61910793318715,127.07664291121473
37.61916580406811,127.07694382336653
37.619726733113545,127.07742382202505
37.61941592,127.07783760000001
37.61952039236898,127.07810971583102
37.61925824286693,127.07785491273594
37.61937509440916,127.07793379447797
37.619265578082455,127.07792950511809
37.619520076255384,127.07823586185478
37.61941592,127.07864760000001
37.61952412880923,127.07850513904103
37.6195951275602,127.07878546768598
37.619673025853196,127.07858669913729
37.61955912970875,127.07888016628176
37.619354265765075,127.07834406703124
37.61941592,127.0794576
37.61959274478349,127.0797892351953
37.61931401566166,127.07953946782459
37.619125611648855,127.07953742726325
37.619643727886455,127.07942606642119
37.61928705151637,127.07923938435559
37.61941592,127.0802676
37.61971305594277,127.08048551407353
37.61933337299699,127.07988044890655
37.61929531628678,127.08024163636614
37.61941007577062,127.08055975087782
37.61938961427594,127.08043808025397
37.61941592,127.0810776
37.619517313765755,127.08132175439579
37.61916832189626,127.08120540166384
37.619275535285674,127.08104608038357
37.61922776929374,127.08081443140053
37.619243509243155,127.08135188187742
37.62004592,127.0673076
37.62032956167594,127.0669092980953
37.620215169917095,127.06735333034003
37.620276330520234,127.06710829047871
37.62032739345148,127.06733870962573
37.62023604884582,127.06735199625147
37.62004592,127.06811760000001
37.62001775145424,127.06779810327906
37.62020498073602,127.06791475144684
37.62031514127446,127.06801268085093
37.62033220916369,127.06842821313558
37.619875754274275,127.06832723821654
37.62004592,127.06892760000001
37.619874687052544,127.06932611021148
37.62019271688145,127.0689727212972
37.62022808685923,127.0689049109376
37.61983985502637,127.06921748285242
37.62020038474046,127.06894184588303
37.62004592,127.06973760000001
37.61996820835441,127.06964062330766
37.61990539480344,127.070091173044
37.619918238820595,127.06980723712627
37.619817347387865,127.06965789097092
37.62028610026227,127.06936186843404
37.62004592,127.0705476
37.61976573992591,127.07080870986731
37.62001191013161,127.07066697675073
37.62006627276793,127.07024403791132
37.61980432869496,127.07038913499153
37.61993731780983,127.07069307742762
37.62004592,127.0713576
37.61994189817488,127.07140437266423
37.62001409036779,127.0711536986242
37.62034003209501,127.07171056013719
37.620359838451606,127.07107518926342
37.619832039408735,127.07154092763228
37.62004592,127.0721676
37.61977231896923,127.07179283825369
37.620219443450914,127.07200746822578
37.62021928199183,127.07185251112284
37.620043645831,127.07245358331672
37.61980567135489,127.07234578444752
37.62004592,127.0729776
37.6203287003152,127.07268447988082
37.619968223433595,127.07297291108344
37.62008350569294,127.07266688494647
37.61994700504793,127.07319667472389
37.61995896596612,127.07290907197485
