위도,경도,지번주소,도로명주소,이름,확률,index
37.61626592,127.0737876,서울특별시 중랑구 묵동 335,서울특별시 노원구 동일로 992-1,nozip,,0
37.61613773672229,127.073870246875,서울특별시 중랑구 묵동 335,서울특별시 중랑구 중랑천로 352,nozip,,0
37.61649154330506,127.07343876555473,서울특별시 중랑구 묵동 335,서울특별시 노원구 동일로 992-1,nozip,,0
37.61650774831322,127.07385884469964,서울특별시 중랑구 묵동 335,서울특별시 노원구 동일로 992-1,nozip,,0
37.61612691590937,127.07411488635796,서울특별시 중랑구 묵동 375,서울특별시 중랑구 중랑천로 352,nozip,,0
37.6162251623666,127.07394716557062,서울특별시 중랑구 묵동 335,서울특별시 중랑구 중랑천로 352,nozip,,0
37.61626592,127.0745976,서울특별시 중랑구 묵동 264-22,서울특별시 중랑구 중랑천로 358,nozip,,1
37.6161296954616,127.0742929253314,서울특별시 중랑구 묵동 375,서울특별시 중랑구 중랑천로 354,nozip,,1
37.6161307060362,127.0749751738808,서울특별시 중랑구 묵동 233-82,서울특별시 중랑구 중랑천로 360,흥선유통,,1
37.61648200627427,127.07495740552626,서울특별시 중랑구 묵동 265-3,서울특별시 중랑구 중랑천로 362,nozip,,1
37.6165758721242,127.07475069100752,서울특별시 중랑구 묵동 335,서울특별시 중랑구 중랑천로 360,nozip,,1
37.61618677007666,127.07423149777252,서울특별시 중랑구 묵동 375,서울특별시 중랑구 중랑천로 354,nozip,,1
37.61626592,127.0754076,서울특별시 중랑구 묵동 233-100,서울특별시 중랑구 중랑천로 364,해명빌딩,,2
37.61606675541345,127.07572699651368,서울특별시 중랑구 묵동 233-2,서울특별시 중랑구 동일로 961,유니오모텔,,2
37.61607121259839,127.07501893861722,서울특별시 중랑구 묵동 233-82,서울특별시 중랑구 중랑천로 360,흥선유통,,2
37.61625453096172,127.07565427340964,서울특별시 중랑구 묵동 233-1,서울특별시 중랑구 동일로 961,유니오모텔,,2
37.61633151374458,127.0755151720797,서울특별시 중랑구 묵동 197-1,서울특별시 중랑구 중랑천로 364,nozip,,2
37.616554484347525,127.07510852716304,서울특별시 중랑구 묵동 265-3,서울특별시 중랑구 중랑천로 362-1,nozip,,2
37.61689592,127.0713576,서울특별시 노원구 공릉동 703,서울특별시 노원구 화랑로 405,nozip,,3
37.61707974117413,127.07173285365644,서울특별시 노원구 공릉동 692,서울특별시 노원구 섬밭로 5,nozip,,3
37.61693671489312,127.071041613271,서울특별시 노원구 공릉동 698-2,서울특별시 노원구 마들로 31,nozip,,3
37.61720731246598,127.07112952854706,서울특별시 노원구 공릉동 696-2,서울특별시 노원구 섬밭로 17,nozip,,3
37.61665568971608,127.07112196077055,서울특별시 노원구 공릉동 696-2,서울특별시 노원구 마들로 31,nozip,,3
37.61690449919591,127.07145734280002,서울특별시 노원구 공릉동 702,서울특별시 노원구 화랑로 405,nozip,,3
37.61689592,127.0721676,서울특별시 노원구 공릉동 704-4,서울특별시 노원구 화랑로 405,nozip,,4
37.61694298855513,127.07211328243416,서울특별시 노원구 공릉동 704-4,서울특별시 노원구 화랑로 405,nozip,,4
37.61660372780367,127.07229348676506,서울특별시 노원구 공릉동 704-12,서울특별시 노원구 화랑로 405,nozip,,4
37.61710787176454,127.07253967857476,서울특별시 노원구 공릉동 690-24,서울특별시 노원구 섬밭로 5,탑스빌아파트,,4
37.61684080280254,127.07248859340046,서울특별시 노원구 공릉동 690-21,서울특별시 노원구 화랑로 405,nozip,,4
37.616868974612736,127.07246530245774,서울특별시 노원구 공릉동 690-11,서울특별시 노원구 화랑로 405,태능가스충전소,,4
37.61689592,127.0729776,서울특별시 노원구 공릉동 704-5,서울특별시 노원구 화랑로 409,nozip,,5
37.61665717615104,127.07267164760955,서울특별시 노원구 공릉동 704-12,서울특별시 노원구 화랑로 405,nozip,,5
37.61713742238655,127.07317919291413,서울특별시 노원구 공릉동 684-48,서울특별시 노원구 화랑로 409,도균빌딩,,5
37.61684757241368,127.07323223743688,서울특별시 노원구 공릉동 704-5,서울특별시 노원구 화랑로 409,nozip,,5
37.61717981893512,127.07333817007311,서울특별시 노원구 공릉동 684-20,서울특별시 노원구 화랑로 413,삼원장여관,,5
37.61671732233736,127.07264532680676,서울특별시 노원구 공릉동 704-12,서울특별시 노원구 화랑로 405,nozip,,5
37.61689592,127.0737876,서울특별시 노원구 공릉동 687-7,서울특별시 노원구 동일로 992-1,nozip,,6
37.61659687287505,127.07373947444812,서울특별시 중랑구 묵동 370,서울특별시 노원구 동일로 992-1,nozip,,6
37.61705584791644,127.07388638860816,서울특별시 노원구 공릉동 687-7,서울특별시 노원구 동일로 992-1,nozip,,6
37.61701831955797,127.0740502683566,서울특별시 노원구 공릉동 687-7,서울특별시 노원구 동일로 992-1,nozip,,6
37.61717122801345,127.07390368591642,서울특별시 노원구 공릉동 678-1,서울특별시 노원구 동일로 992-1,nozip,,6
37.61702547945131,127.07351796877263,서울특별시 노원구 공릉동 687-7,서울특별시 노원구 동일로 992-1,nozip,,6
37.61689592,127.0745976,서울특별시 중랑구 묵동 265-3,서울특별시 노원구 동일로 992-1,nozip,,7
37.61685294622592,127.07441212439392,서울특별시 중랑구 묵동 265-3,서울특별시 노원구 동일로 992-1,nozip,,7
37.6169680688244,127.07445809055342,서울특별시 중랑구 묵동 266,서울특별시 노원구 동일로 992-1,nozip,,7
37.61658307751561,127.07458424741974,서울특별시 중랑구 묵동 335,서울특별시 중랑구 중랑천로 358,nozip,,7
37.61705446784193,127.07479044091872,서울특별시 중랑구 묵동 265-3,서울특별시 노원구 동일로 992-1,nozip,,7
37.61714104718632,127.07478538948902,서울특별시 노원구 공릉동 687-12,서울특별시 노원구 동일로 992-1,태릉입구역,,7
37.61689592,127.0754076,서울특별시 중랑구 묵동 267,서울특별시 노원구 동일로 992-1,nozip,,8
37.6168869477277,127.07529022888971,서울특별시 중랑구 묵동 267,서울특별시 노원구 동일로 992-1,nozip,,8
37.616698314616364,127.07543569469294,서울특별시 중랑구 묵동 267,서울특별시 중랑구 중랑천로 364,nozip,,8
37.61670092733063,127.07556873526376,서울특별시 중랑구 묵동 267,서울특별시 중랑구 중랑천로 364,nozip,,8
37.61713975143361,127.07569931370918,서울특별시 중랑구 묵동 329,서울특별시 노원구 동일로 992-1,nozip,,8
37.61711917283824,127.07512398694324,서울특별시 중랑구 묵동 265-3,서울특별시 노원구 동일로 992-1,nozip,,8
37.61689592,127.0762176,서울특별시 중랑구 묵동 265-3,서울특별시 중랑구 동일로 966,nozip,,9
37.61710922701463,127.07603536163424,서울특별시 중랑구 묵동 265-3,서울특별시 중랑구 동일로 966,nozip,,9
37.61662938057496,127.07650369405792,서울특별시 중랑구 묵동 168-4,서울특별시 중랑구 동일로 966,늘봄아파트,,9
37.617210011658095,127.07624779844444,서울특별시 중랑구 묵동 265-3,서울특별시 노원구 화랑로 440-2,nozip,,9
37.61707044786588,127.07606106982868,서울특별시 중랑구 묵동 265-3,서울특별시 중랑구 동일로 966,nozip,,9
37.61718987081324,127.07582919661536,서울특별시 중랑구 묵동 265-3,서울특별시 노원구 동일로 992-1,nozip,,9
37.61689592,127.0770276,서울특별시 중랑구 묵동 167,서울특별시 중랑구 공릉로13길 30,묵동신도아파트,,10
37.61662853515514,127.07723468679158,서울특별시 중랑구 묵동 167,서울특별시 중랑구 공릉로13길 30,묵동신도아파트,,10
37.616589904926606,127.076983849019,서울특별시 중랑구 묵동 167,서울특별시 중랑구 공릉로13길 30,묵동신도아파트,,10
37.61678487913584,127.076868761905,서울특별시 중랑구 묵동 167,서울특별시 중랑구 공릉로13길 30,묵동신도아파트,,10
37.61665816521574,127.0770823431428,서울특별시 중랑구 묵동 167,서울특별시 중랑구 공릉로13길 30,묵동신도아파트,,10
37.61682517477748,127.07665326514618,서울특별시 중랑구 묵동 168-1,서울특별시 중랑구 중랑역로49길 21,두림빌딩,,10
37.61689592,127.0778376,서울특별시 중랑구 묵동 167,서울특별시 중랑구 공릉로13길 30,묵동신도아파트,,11
37.61672635462549,127.0775735494872,서울특별시 중랑구 묵동 167,서울특별시 중랑구 공릉로13길 30,묵동신도아파트,,11
37.61713831840314,127.0774960876132,서울특별시 중랑구 묵동 167,서울특별시 중랑구 공릉로13길 30,묵동신도아파트,,11
37.61715973990495,127.07746874279734,서울특별시 중랑구 묵동 190-1,서울특별시 중랑구 공릉로13길 30,nozip,,11
37.61718086671298,127.07806759822104,서울특별시 중랑구 묵동 380,서울특별시 중랑구 공릉로13길 30,묵동신도아파트,,11
37.61695250552912,127.07782803935022,서울특별시 중랑구 묵동 167,서울특별시 중랑구 공릉로13길 30,묵동신도아파트,,11
37.61752592,127.0697376,서울특별시 노원구 월계동 18,서울특별시 노원구 마들로 31,그랑빌아파트,,12
37.61780007600522,127.06978291664046,서울특별시 노원구 월계동 18,서울특별시 노원구 마들로 31,그랑빌아파트,,12
37.61750637848286,127.0694015462682,서울특별시 노원구 월계동 18,서울특별시 노원구 마들로 31,그랑빌아파트,,12
37.61765779496281,127.07004094924996,서울특별시 노원구 월계동 19,서울특별시 노원구 마들로 31,nozip,,12
37.61732104908013,127.06937655925186,서울특별시 노원구 월계동 18,서울특별시 노원구 마들로 31,그랑빌아파트,,12
37.61774707589795,127.0694980531242,서울특별시 노원구 월계동 18,서울특별시 노원구 마들로 31,그랑빌아파트,,12
37.61752592,127.0705476,서울특별시 노원구 공릉동 698-1,서울특별시 노원구 마들로 31,nozip,,13
37.61749892179697,127.07087237062262,서울특별시 노원구 공릉동 698-1,서울특별시 노원구 마들로 31,nozip,,13
37.61781310375462,127.0706999803665,서울특별시 노원구 공릉동 698-1,서울특별시 노원구 마들로 31,nozip,,13
37.61776874567925,127.0705096430554,서울특별시 노원구 공릉동 698-1,서울특별시 노원구 마들로 31,nozip,,13
37.6172265346457,127.07063469709824,서울특별시 노원구 공릉동 698-2,서울특별시 노원구 마들로 31,nozip,,13
37.61737950449542,127.07023138748828,서울특별시 노원구 월계동 110-17,서울특별시 노원구 마들로 31,nozip,,13
37.61752592,127.0713576,서울특별시 노원구 공릉동 695,서울특별시 노원구 섬밭로 17,nozip,,14
37.617724476497145,127.07155513866395,서울특별시 노원구 공릉동 693,서울특별시 노원구 섬밭로 17,nozip,,14
37.617791633941685,127.07104466100358,서울특별시 노원구 공릉동 696-1,서울특별시 노원구 섬밭로 17,nozip,,14
37.61760847628447,127.0709781271497,서울특별시 노원구 공릉동 698-1,서울특별시 노원구 마들로 31,nozip,,14
37.61751306555051,127.0717389326945,서울특별시 노원구 공릉동 692,서울특별시 노원구 섬밭로 17,nozip,,14
37.617622209166456,127.0711015514522,서울특별시 노원구 공릉동 696-1,서울특별시 노원구 섬밭로 17,nozip,,14
37.61752592,127.0721676,서울특별시 노원구 공릉동 704-1,서울특별시 노원구 섬밭로 17,nozip,,15
37.617411355627375,127.07176269233943,서울특별시 노원구 공릉동 692-1,서울특별시 노원구 섬밭로 17,nozip,,15
37.6175703020796,127.07233437094168,서울특별시 노원구 공릉동 690-2,서울특별시 노원구 섬밭로 17,삼익아파트,,15
37.61772007868614,127.07227919358016,서울특별시 노원구 공릉동 690-2,서울특별시 노원구 섬밭로 17,삼익아파트,,15
37.61743015927622,127.07230350963856,서울특별시 노원구 공릉동 690-10,서울특별시 노원구 섬밭로 5,탑스빌아파트,,15
37.61750254482436,127.07205702787157,서울특별시 노원구 공릉동 704-1,서울특별시 노원구 섬밭로 17,nozip,,15
37.61752592,127.0729776,서울특별시 노원구 공릉동 684-8,서울특별시 노원구 섬밭로 8,nozip,,16
37.61778036455989,127.07336493074088,서울특별시 노원구 공릉동 684-25,서울특별시 노원구 화랑로 415-27,(우) 01860,,16
37.61742715862574,127.07310400522016,서울특별시 노원구 공릉동 684-12,서울특별시 노원구 섬밭로 8-4,투윈빌라,,16
37.61748402142093,127.07330093153186,서울특별시 노원구 공릉동 684-60,서울특별시 노원구 화랑로 415-9,남광미르빌,,16
37.6178108255935,127.07273824877836,서울특별시 노원구 공릉동 704-2,서울특별시 노원구 섬밭로 10-2,nozip,,16
37.61725758830534,127.07330264090022,서울특별시 노원구 공릉동 684-22,서울특별시 노원구 화랑로 415-5,남광 아파트,,16
37.61752592,127.0737876,서울특별시 노원구 공릉동 684-41,서울특별시 노원구 화랑로 415-10,nozip,,17
37.61735231890852,127.0734594645322,서울특별시 노원구 공릉동 684-22,서울특별시 노원구 화랑로 415-5,남광 아파트,,17
37.61732123655118,127.0736089721847,서울특별시 노원구 공릉동 684-59,서울특별시 노원구 화랑로 415-8,nozip,,17
37.61776027153572,127.07384559880413,서울특별시 노원구 공릉동 687-1,서울특별시 노원구 화랑로 419-11,nozip,,17
37.617583004252005,127.07401185116372,서울특별시 노원구 공릉동 687-2,서울특별시 노원구 화랑로 419-7,nozip,,17
37.61779316627188,127.07392476002688,서울특별시 노원구 공릉동 687-2,서울특별시 노원구 화랑로 419-11,nozip,,17
37.61752592,127.0745976,서울특별시 노원구 공릉동 683-18,서울특별시 노원구 화랑로 425,(우) 01861,,18
37.61763316455664,127.074245332193,서울특별시 노원구 공릉동 683-13,서울특별시 노원구 화랑로 421,nozip,,18
37.61726800755466,127.074200089675,서울특별시 노원구 공릉동 678-1,서울특별시 노원구 동일로 992-1,nozip,,18
37.617682689347824,127.07426977106468,서울특별시 노원구 공릉동 683-35,서울특별시 노원구 화랑로 419-14,nozip,,18
37.61723194700788,127.0746659102778,서울특별시 노원구 공릉동 678-1,서울특별시 노원구 동일로 992-1,nozip,,18
37.61752522283706,127.0742026780948,서울특별시 노원구 공릉동 683-14,서울특별시 노원구 화랑로 421,한일휴니스빌,,18
37.61752592,127.0754076,서울특별시 노원구 공릉동 678-1,서울특별시 노원구 동일로 992-1,nozip,,19
37.61782175408519,127.07570797019244,서울특별시 노원구 공릉동 678-1,서울특별시 노원구 동일로 992-1,nozip,,19
37.6174204387073,127.07541221572734,서울특별시 노원구 공릉동 678-1,서울특별시 노원구 동일로 992-1,nozip,,19
37.61747609061754,127.07562136816526,서울특별시 노원구 공릉동 678-6,서울특별시 노원구 동일로 992-1,nozip,,19
37.61777885023065,127.07579753945969,서울특별시 노원구 공릉동 678-1,서울특별시 노원구 동일로 992-1,nozip,,19
37.61750226597684,127.0757364023921,서울특별시 노원구 공릉동 678-6,서울특별시 노원구 동일로 992-1,nozip,,19
37.61752592,127.0762176,서울특별시 노원구 공릉동 678-2,서울특별시 노원구 화랑로 440-2,가로판매대,,20
37.61771653015707,127.07653623258165,서울특별시 노원구 공릉동 678-2,서울특별시 노원구 화랑로 440-3,(우) 01849,,20
37.61729257009922,127.07614268558451,서울특별시 중랑구 묵동 265-3,서울특별시 노원구 화랑로 440-2,nozip,,20
37.61743136359849,127.0758614034024,서울특별시 노원구 공릉동 678-7,서울특별시 노원구 동일로 992-1,nozip,,20
37.6177864885308,127.07651992423688,서울특별시 노원구 공릉동 678-2,서울특별시 노원구 화랑로 440-3,(우) 01849,,20
37.6176028991988,127.0759329262145,서울특별시 노원구 공릉동 678-1,서울특별시 노원구 동일로 992-1,nozip,,20
37.61752592,127.0770276,서울특별시 중랑구 묵동 265-3,서울특별시 노원구 화랑로 446,nozip,,21
37.617256037271424,127.07709427209556,서울특별시 중랑구 묵동 265-3,서울특별시 중랑구 공릉로13길 30,nozip,,21
37.617468953240085,127.07701336562364,서울특별시 중랑구 묵동 265-3,서울특별시 노원구 화랑로 446,nozip,,21
37.617378240342816,127.07720236449252,서울특별시 중랑구 묵동 265-3,서울특별시 중랑구 공릉로13길 30,nozip,,21
37.61732064031281,127.07696930248538,서울특별시 중랑구 묵동 265-3,서울특별시 중랑구 공릉로13길 30,nozip,,21
37.61776791398862,127.07697658527128,서울특별시 노원구 공릉동 678-2,서울특별시 노원구 화랑로 446,(우) 01849,,21
37.61752592,127.0778376,서울특별시 중랑구 묵동 265-3,서울특별시 중랑구 공릉로13길 30,nozip,,22
37.617516256356815,127.07780133201892,서울특별시 중랑구 묵동 265-3,서울특별시 중랑구 공릉로13길 30,nozip,,22
37.61751790748506,127.07765555049652,서울특별시 중랑구 묵동 265-3,서울특별시 중랑구 공릉로13길 30,nozip,,22
37.61746872590865,127.07767700253709,서울특별시 중랑구 묵동 265-3,서울특별시 중랑구 공릉로13길 30,nozip,,22
37.61749543527722,127.07777060474832,서울특별시 중랑구 묵동 265-3,서울특별시 중랑구 공릉로13길 30,nozip,,22
37.61763624416913,127.07813318571456,서울특별시 중랑구 묵동 265-3,서울특별시 중랑구 동일로172길 46,nozip,,22
37.61752592,127.0786476,서울특별시 중랑구 묵동 160-24,서울특별시 중랑구 동일로172길 50,대림빌라,,23
37.61783095140781,127.07841551473798,서울특별시 중랑구 묵동 265-3,서울특별시 중랑구 동일로 968-47,nozip,,23
37.61750696935921,127.0783143677658,서울특별시 중랑구 묵동 190-1,서울특별시 중랑구 동일로172길 46,nozip,,23
37.61749462493176,127.07851249309752,서울특별시 중랑구 묵동 160-20,서울특별시 중랑구 동일로172길 48,(우) 02018,,23
37.61733072568101,127.079001405385,서울특별시 중랑구 묵동 160-2,서울특별시 중랑구 공릉로 77,(우) 02018,,23
37.61765424240814,127.0786895366324,서울특별시 중랑구 묵동 322-2,서울특별시 중랑구 동일로172길 50,대림빌라,,23
37.61752592,127.0794576,서울특별시 중랑구 묵동 159-23,서울특별시 중랑구 공릉로14길 3-4,nozip,,24
37.61741532798135,127.0794523852606,서울특별시 중랑구 묵동 159-25,서울특별시 중랑구 공릉로 78,(우) 02019,,24
