위도,경도
37.673398999999996,127.054256
37.673398999999996,127.055066
37.673398999999996,127.055876
37.674029,127.05182599999999
37.674029,127.05263599999999
37.674029,127.053446
37.674029,127.054256
37.674029,127.055066
37.674029,127.055876
37.674029,127.056686
37.674029,127.057496
37.674029,127.058306
37.674659,127.050206
37.674659,127.05101599999999
37.674659,127.05182599999999
37.674659,127.05263599999999
37.674659,127.053446
37.674659,127.054256
37.674659,127.055066
37.674659,127.055876
37.674659,127.056686
37.674659,127.057496
37.674659,127.058306
37.674659,127.059116
37.674659,127.05992599999999
37.675289,127.049396
37.675289,127.050206
37.675289,127.05101599999999
37.675289,127.05182599999999
37.675289,127.05263599999999
37.675289,127.053446
37.675289,127.054256
37.675289,127.055066
37.675289,127.055876
37.675289,127.056686
37.675289,127.057496
37.675289,127.058306
37.675289,127.059116
37.675289,127.05992599999999
37.675289,127.06073599999999
37.675919,127.048586
37.675919,127.049396
37.675919,127.050206
37.675919,127.05101599999999
37.675919,127.05182599999999
37.675919,127.05263599999999
37.675919,127.053446
37.675919,127.054256
37.675919,127.055066
37.675919,127.055876
37.675919,127.056686
37.675919,127.057496
37.675919,127.058306
37.675919,127.059116
37.675919,127.05992599999999
37.675919,127.06073599999999
37.675919,127.06154599999999
37.676549,127.048586
37.676549,127.049396
37.676549,127.050206
37.676549,127.05101599999999
37.676549,127.05182599999999
37.676549,127.05263599999999
37.676549,127.053446
37.676549,127.054256
37.676549,127.055066
37.676549,127.055876
37.676549,127.056686
37.676549,127.057496
37.676549,127.058306
37.676549,127.059116
37.676549,127.05992599999999
37.676549,127.06073599999999
37.676549,127.06154599999999
37.677179,127.047776
37.677179,127.048586
37.677179,127.049396
37.677179,127.050206
37.677179,127.05101599999999
37.677179,127.05182599999999
37.677179,127.05263599999999
37.677179,127.053446
37.677179,127.054256
37.677179,127.055066
37.677179,127.055876
37.677179,127.056686
37.677179,127.057496
37.677179,127.058306
37.677179,127.059116
37.677179,127.05992599999999
37.677179,127.06073599999999
37.677179,127.06154599999999
37.677179,127.062356
37.677808999999996,127.047776
37.677808999999996,127.048586
37.677808999999996,127.049396
37.677808999999996,127.050206
37.677808999999996,127.05101599999999
37.677808999999996,127.05182599999999
37.677808999999996,127.05263599999999
37.677808999999996,127.053446
37.677808999999996,127.054256
37.677808999999996,127.055066
